Are you self-employed?,How many employees?,Is employer primarily a tech company?,Are mental health benefits provided as part of healthcare?,Do employer provide resources related to mental health concerns?,What reason would you provide for asking a leave for mental health issue? ,Does discussion with employer about mental health issues have negative consequence?,Does discussion with employer about physical health issues have negative consequence?,Feel comfortable discussing mental health issues with co-worker?,Feel comfortable discussing mental health issues with direct supervisor?,Aware of local/online resources to seek help for mental health issue?,Is the productivity affected by mental health issue?,What percentage of time is affected by mental health issue?,Do you currently have a mental health disorder?,What condition(s) of mental health issue have you been diagnosed with?,Have you sought help from professional for mental health issue?,Do you feel mental health issue interferes with work when being treated?,Do you feel mental health issue interferes with work when not being treated?,What is your age?,What is your gender?,What country do you live in?,Do you work remotely?,Is your primary role within your company related to tech/IT?,Do you know options for mental health care under employer-provided coverage?  ,Has your employer ever formally discussed mental health?,Is anonymity protected for treatment of mental health issues under employer benefits?,Do employer treat mental health and physical health equally?,Do you have private/state medical coverage for treatment of mental health issues?,Does being identified as a person with mental health issue would hurt your career?,Do you have a family history of mental illness?
1,,,,,,,,,,"No, I don't know any",Yes,26-50%,No,,0,Not applicable to me,Not applicable to me,45,Male,Germany,Sometimes,,,,,,1.0,"Yes, I think it would",Yes
0,6-25,1.0,No,No,I don't know,Yes,No,No,No,,,,Maybe,,0,Rarely,Rarely,32,Male,United Kingdom,Sometimes,,No,No,I don't know,I don't know,,"Yes, it has",No
1,,,,,,,,,,I know some,Yes,1-25%,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)",1,Never,Sometimes,38,Male,United States of America,Sometimes,,,,,,1.0,Maybe,Yes
0,More than 1000,1.0,Yes,Yes,Very easy,Maybe,No,Maybe,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Rarely,Often,40,Male,Netherlands,Sometimes,,Yes,No,I don't know,I don't know,,"Yes, I think it would",Yes
0,26-100,0.0,No,No,Neither easy nor difficult,No,No,Maybe,Maybe,,,,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Often,38,Male,Germany,Never,1.0,I am not sure,No,I don't know,I don't know,,Maybe,I don't know
0,100-500,1.0,No,No,Very difficult,Maybe,No,Maybe,Maybe,,,,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Often,32,Male,United Kingdom,Never,,,No,I don't know,I don't know,,"Yes, it has",I don't know
0,More than 1000,0.0,I don't know,No,Somewhat difficult,Yes,Maybe,No,No,,,,Maybe,,0,Sometimes,Sometimes,37,Male,Mexico,Sometimes,1.0,I am not sure,No,No,No,,"Yes, I think it would",No
1,,,,,,,,,,"Yes, I know several",Yes,76-100%,Yes,Attention Deficit Hyperactivity Disorder,1,Often,Often,24,Male,Sweden,Sometimes,,,,,,1.0,"Yes, I think it would",Yes
1,,,,,,,,,,"Yes, I know several",Yes,1-25%,Maybe,,1,Rarely,Often,25,Female,United States of America,Always,,,,,,0.0,"Yes, I think it would",Yes
0,6-25,1.0,No,No,Very easy,No,No,Maybe,Yes,,,,No,,0,Not applicable to me,Not applicable to me,24,Male,United States of America,Sometimes,,No,No,I don't know,Yes,,Maybe,Yes
0,More than 1000,0.0,I don't know,No,Very difficult,Yes,No,No,No,,,,No,,1,Not applicable to me,Not applicable to me,34,Female,United States of America,Sometimes,0.0,I am not sure,No,I don't know,No,,Maybe,Yes
1,,,,,,,,,,I know some,Yes,26-50%,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Attention Deficit Hyperactivity Disorder|Obsessive-Compulsive Disorder|Addictive Disorder",1,Sometimes,Often,55,Male,United States of America,Always,,,,,,0.0,Maybe,Yes
0,100-500,0.0,Yes,Yes,Neither easy nor difficult,No,No,Maybe,Maybe,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Attention Deficit Hyperactivity Disorder",1,Never,Often,32,Male,United States of America,Sometimes,1.0,Yes,No,I don't know,I don't know,,Maybe,Yes
0,1-5,1.0,No,No,Very easy,Maybe,Maybe,No,No,,,,No,,0,Not applicable to me,Not applicable to me,29,Male,Romania,Never,,,No,I don't know,I don't know,,Maybe,No
0,More than 1000,1.0,Not eligible for coverage,I don't know,Very easy,No,No,Maybe,Maybe,,,,No,,0,Not applicable to me,Not applicable to me,20,Male,United States of America,Sometimes,,No,I don't know,I don't know,I don't know,,"No, I don't think it would",No
0,More than 1000,0.0,Yes,No,Somewhat difficult,Maybe,No,Maybe,Yes,,,,Maybe,,0,Not applicable to me,Not applicable to me,41,Male,United States of America,Sometimes,1.0,Yes,Yes,Yes,No,,Maybe,Yes
0,6-25,1.0,Yes,Yes,Very easy,No,No,Yes,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Never,Sometimes,33,Female,United States of America,Sometimes,,Yes,Yes,Yes,Yes,,"No, I don't think it would",Yes
0,26-100,1.0,I don't know,I don't know,Somewhat easy,No,No,Maybe,Yes,,,,Maybe,,1,Often,Often,25,Male,United States of America,Sometimes,,No,No,I don't know,Yes,,"Yes, I think it would",Yes
1,,,,,,,,,,I know some,Not applicable to me,,No,,0,Not applicable to me,Not applicable to me,29,Male,United Kingdom,Sometimes,,,,,,1.0,Maybe,I don't know
0,More than 1000,1.0,Yes,No,Somewhat difficult,Yes,No,Yes,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Post-traumatic Stress Disorder|Substance Use Disorder",1,Sometimes,Often,24,Other,United States of America,Sometimes,,I am not sure,Yes,Yes,No,,Maybe,Yes
0,100-500,1.0,I don't know,I don't know,I don't know,No,No,Yes,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)",0,Never,Rarely,39,Male,United States of America,Sometimes,,I am not sure,No,I don't know,I don't know,,Maybe,No
0,500-1000,0.0,Yes,Yes,Somewhat easy,Maybe,No,No,No,,,,No,,0,Not applicable to me,Not applicable to me,39,Male,United Kingdom,Sometimes,1.0,Yes,Yes,Yes,Yes,,"Yes, I think it would",Yes
1,,,,,,,,,,I know some,No,,No,,1,Never,Never,44,Male,United Kingdom,Sometimes,,,,,,1.0,"No, I don't think it would",I don't know
1,,,,,,,,,,I know some,Yes,26-50%,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Eating Disorder (Anorexia, Bulimia, etc)|Attention Deficit Hyperactivity Disorder|Post-traumatic Stress Disorder",1,Rarely,Often,30,Female,Netherlands,Sometimes,,,,,,1.0,Maybe,Yes
0,6-25,1.0,No,No,Somewhat easy,Maybe,Maybe,Yes,Yes,,,,No,,0,Not applicable to me,Not applicable to me,31,Male,Denmark,Sometimes,,I am not sure,No,I don't know,I don't know,,Maybe,Yes
0,1-5,1.0,Not eligible for coverage,Yes,Very easy,No,No,Yes,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Personality Disorder (Borderline, Antisocial, Paranoid, etc)|Stress Response Syndromes",1,Sometimes,Often,37,Male,United Kingdom,Always,,,Yes,Yes,Yes,,"Yes, I think it would",Yes
0,6-25,1.0,Not eligible for coverage,No,Somewhat difficult,Maybe,No,Maybe,Maybe,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Stress Response Syndromes",1,Sometimes,Not applicable to me,42,Male,United Kingdom,Sometimes,,,No,I don't know,No,,"Yes, I think it would",Yes
1,,,,,,,,,,"No, I don't know any",Yes,26-50%,Maybe,,0,Rarely,Often,35,Male,Canada,Always,,,,,,1.0,Maybe,I don't know
0,26-100,0.0,I don't know,No,I don't know,Maybe,No,No,Maybe,,,,No,,1,Rarely,Sometimes,30,Male,United States of America,Never,1.0,I am not sure,No,I don't know,No,,"Yes, I think it would",Yes
0,More than 1000,1.0,Yes,I don't know,I don't know,No,No,No,No,,,,No,,0,Not applicable to me,Not applicable to me,30,Male,Canada,Always,,No,No,I don't know,I don't know,,"Yes, I think it would",No
0,26-100,1.0,Yes,No,Very difficult,Yes,No,Maybe,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)",1,Not applicable to me,Not applicable to me,33,Male,United States of America,Sometimes,,No,No,I don't know,I don't know,,"Yes, I think it would",Yes
0,More than 1000,0.0,Not eligible for coverage,I don't know,Neither easy nor difficult,Maybe,Maybe,Maybe,No,,,,Maybe,,1,Not applicable to me,Not applicable to me,31,Male,United States of America,Never,1.0,I am not sure,I don't know,I don't know,I don't know,,Maybe,I don't know
0,More than 1000,0.0,Yes,No,Somewhat difficult,Yes,Yes,No,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Often,39,Female,United States of America,Sometimes,1.0,Yes,No,Yes,No,,"Yes, I think it would",Yes
0,26-100,0.0,No,No,I don't know,No,No,Yes,Yes,,,,No,,0,Sometimes,Often,27,Male,Germany,Never,1.0,No,No,Yes,Yes,,"Yes, it has",No
1,,,,,,,,,,I know some,Yes,26-50%,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Rarely,Sometimes,34,Male,United Kingdom,Sometimes,,,,,,1.0,"Yes, I think it would",No
0,6-25,1.0,No,No,I don't know,Maybe,Maybe,No,No,,,,No,,0,Not applicable to me,Not applicable to me,31,Male,United States of America,Sometimes,,,No,I don't know,No,,Maybe,No
0,More than 1000,1.0,Yes,I don't know,Very difficult,Maybe,No,Maybe,No,,,,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Often,30,Female,United States of America,Always,,Yes,No,I don't know,No,,Maybe,Yes
0,26-100,1.0,Yes,No,Very easy,No,No,Maybe,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Rarely,Sometimes,34,Male,United States of America,Sometimes,,No,Yes,Yes,Yes,,"Yes, I think it would",Yes
0,6-25,1.0,Not eligible for coverage,No,Neither easy nor difficult,Maybe,No,Maybe,No,,,,Maybe,,0,Not applicable to me,Sometimes,20,Female,Canada,Never,,,No,I don't know,I don't know,,"Yes, I think it would",I don't know
1,,,,,,,,,,I know some,Yes,76-100%,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Often,Often,39,Male,United States of America,Never,,,,,,1.0,"Yes, it has",Yes
0,More than 1000,1.0,I don't know,No,Somewhat difficult,Maybe,Maybe,No,No,,,,Maybe,,1,Sometimes,Often,50,Female,United States of America,Sometimes,,No,No,I don't know,I don't know,,Maybe,Yes
0,1-5,0.0,No,No,Very difficult,Yes,Yes,No,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)",0,Often,Often,22,Male,United States of America,Never,0.0,No,No,No,I don't know,,"Yes, it has",Yes
0,100-500,1.0,Yes,No,Somewhat easy,Maybe,No,No,Maybe,,,,Maybe,,1,Sometimes,Not applicable to me,41,Male,Spain,Sometimes,,Yes,No,I don't know,I don't know,,Maybe,I don't know
0,26-100,1.0,No,No,Somewhat easy,No,No,Maybe,No,,,,Maybe,,0,Sometimes,Sometimes,37,Male,Germany,Sometimes,,No,No,I don't know,I don't know,,Maybe,No
0,100-500,1.0,Yes,Yes,Very easy,No,No,No,Maybe,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Rarely,Often,32,Male,United States of America,Sometimes,,Yes,Yes,Yes,Yes,,"Yes, I think it would",Yes
1,,,,,,,,,,"Yes, I know several",Yes,51-75%,Maybe,,1,Rarely,Not applicable to me,26,Male,Austria,Always,,,,,,1.0,Maybe,Yes
0,6-25,1.0,Yes,I don't know,Somewhat easy,No,No,Yes,Yes,,,,Yes,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",0,Rarely,Rarely,38,Male,Netherlands,Never,,No,Yes,Yes,I don't know,,Maybe,Yes
1,,,,,,,,,,I know some,Yes,26-50%,Maybe,,0,Not applicable to me,Sometimes,21,Male,United Kingdom,Always,,,,,,1.0,Maybe,Yes
0,6-25,1.0,Yes,No,I don't know,Maybe,No,No,No,,,,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Rarely,Often,27,Male,United States of America,Sometimes,,I am not sure,No,I don't know,I don't know,,"Yes, it has",Yes
0,1-5,0.0,No,I don't know,Very difficult,Yes,Maybe,No,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Post-traumatic Stress Disorder|Substance Use Disorder",1,Rarely,Often,37,Female,United States of America,Sometimes,1.0,I am not sure,No,No,No,,"Yes, I think it would",Yes
1,,,,,,,,,,"No, I don't know any",Yes,26-50%,Maybe,,1,Sometimes,Often,45,Male,United Kingdom,Always,,,,,,1.0,"Yes, it has",I don't know
1,,,,,,,,,,"Yes, I know several",Not applicable to me,,No,,0,Not applicable to me,Not applicable to me,26,Male,United States of America,Sometimes,,,,,,0.0,"No, I don't think it would",No
0,6-25,0.0,I don't know,No,Very difficult,Yes,Yes,Maybe,Yes,,,,Maybe,,0,Not applicable to me,Sometimes,30,Female,United States of America,Sometimes,1.0,No,No,I don't know,I don't know,,"Yes, I think it would",Yes
0,More than 1000,1.0,No,I don't know,Somewhat difficult,Yes,No,No,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Attention Deficit Hyperactivity Disorder|Obsessive-Compulsive Disorder",1,Sometimes,Often,21,Male,United States of America,Sometimes,,No,No,I don't know,I don't know,,"Yes, I think it would",Yes
0,More than 1000,0.0,I don't know,Yes,Neither easy nor difficult,Maybe,No,No,No,,,,Maybe,,1,Rarely,Often,21,Male,United States of America,Sometimes,1.0,I am not sure,No,I don't know,No,,"Yes, I think it would",I don't know
1,,,,,,,,,,"Yes, I know several",Not applicable to me,,No,,0,Not applicable to me,Not applicable to me,29,Male,Germany,Sometimes,,,,,,1.0,"Yes, I think it would",No
0,More than 1000,0.0,Yes,Yes,Somewhat easy,Maybe,Maybe,No,No,,,,No,,0,Not applicable to me,Not applicable to me,46,Male,United States of America,Sometimes,1.0,I am not sure,Yes,Yes,I don't know,,"Yes, I think it would",No
0,500-1000,1.0,Yes,Yes,Somewhat easy,No,No,Yes,Yes,,,,Yes,Attention Deficit Hyperactivity Disorder,1,Sometimes,Often,28,Other,United States of America,Sometimes,,Yes,Yes,I don't know,No,,Maybe,Yes
0,100-500,0.0,Yes,No,I don't know,Yes,Yes,No,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Attention Deficit Hyperactivity Disorder|Obsessive-Compulsive Disorder",1,Often,Often,26,Other,United States of America,Never,1.0,No,No,Yes,No,,"Yes, I think it would",Yes
1,,,,,,,,,,I know some,Yes,26-50%,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Sometimes,37,Female,United States of America,Always,,,,,,1.0,"Yes, I think it would",Yes
0,More than 1000,1.0,Yes,Yes,Neither easy nor difficult,Yes,Yes,No,No,,,,No,,0,Not applicable to me,Not applicable to me,44,Male,United States of America,Sometimes,,I am not sure,I don't know,Yes,I don't know,,"Yes, I think it would",No
1,,,,,,,,,,I know some,Yes,26-50%,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Rarely,Often,45,Female,United States of America,Always,,,,,,0.0,"Yes, I think it would",Yes
0,1-5,1.0,I don't know,No,Somewhat easy,Maybe,No,Yes,Yes,,,,No,,1,Not applicable to me,Not applicable to me,35,Female,United States of America,Always,,I am not sure,I don't know,I don't know,Yes,,Maybe,I don't know
0,26-100,1.0,Yes,Yes,I don't know,No,No,Maybe,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Sometimes,39,Male,United States of America,Never,,Yes,Yes,Yes,I don't know,,Maybe,Yes
0,More than 1000,0.0,I don't know,I don't know,I don't know,Maybe,No,No,Maybe,,,,No,,1,Not applicable to me,Not applicable to me,37,Female,United States of America,Sometimes,1.0,I am not sure,I don't know,I don't know,I don't know,,"Yes, I think it would",No
0,100-500,0.0,No,No,Neither easy nor difficult,Maybe,Maybe,No,No,,,,No,,0,Not applicable to me,Not applicable to me,35,Male,United States of America,Sometimes,1.0,No,No,I don't know,I don't know,,"Yes, I think it would",No
0,More than 1000,1.0,Yes,I don't know,Somewhat difficult,Yes,Maybe,No,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Addictive Disorder",1,Rarely,Not applicable to me,29,Female,United States of America,Never,,Yes,No,Yes,I don't know,,"Yes, I think it would",Yes
1,,,,,,,,,,"No, I don't know any",Yes,26-50%,No,,1,Sometimes,Often,49,Female,United States of America,Never,,,,,,1.0,"Yes, I think it would",I don't know
0,26-100,1.0,I don't know,I don't know,Neither easy nor difficult,Maybe,No,Maybe,Maybe,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Rarely,Often,21,Male,United States of America,Sometimes,,No,I don't know,I don't know,I don't know,,"Yes, I think it would",I don't know
0,26-100,1.0,Yes,Yes,Very difficult,Yes,Maybe,Maybe,Maybe,,,,Maybe,,1,Sometimes,Often,26,Female,United States of America,Sometimes,,Yes,No,Yes,No,,Maybe,Yes
0,100-500,1.0,Yes,No,Somewhat easy,No,No,Yes,Yes,,,,Maybe,,1,Sometimes,Often,35,Male,Germany,Never,,I am not sure,Yes,Yes,No,,Maybe,Yes
0,100-500,0.0,Yes,Yes,Somewhat easy,Maybe,Maybe,Yes,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Personality Disorder (Borderline, Antisocial, Paranoid, etc)",1,Never,Often,56,Male,United States of America,Sometimes,1.0,Yes,Yes,I don't know,Yes,,"No, it has not",No
1,,,,,,,,,,"Yes, I know several",Yes,1-25%,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Attention Deficit Hyperactivity Disorder",1,Rarely,Often,53,Female,United States of America,Always,,,,,,1.0,"Yes, it has",Yes
1,,,,,,,,,,I know some,Yes,26-50%,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)|Attention Deficit Hyperactivity Disorder|Post-traumatic Stress Disorder",1,Sometimes,Often,48,Female,United States of America,Sometimes,,,,,,1.0,"Yes, I think it would",Yes
0,26-100,1.0,Not eligible for coverage,No,Somewhat easy,Maybe,No,Yes,Yes,,,,No,,0,Not applicable to me,Not applicable to me,24,Male,United Kingdom,Never,,I am not sure,No,I don't know,Yes,,"Yes, I think it would",No
0,More than 1000,1.0,No,No,Somewhat easy,Yes,Maybe,No,No,,,,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)|Personality Disorder (Borderline, Antisocial, Paranoid, etc)",0,Sometimes,Often,37,Male,Ireland,Never,,I am not sure,No,I don't know,I don't know,,"Yes, it has",No
0,26-100,0.0,No,No,Very difficult,Yes,Maybe,Yes,Maybe,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Often,27,Female,United States of America,Never,1.0,Yes,No,I don't know,No,,Maybe,Yes
0,1-5,1.0,I don't know,I don't know,Somewhat difficult,No,No,Maybe,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Sometimes,39,Female,United States of America,Sometimes,,No,No,I don't know,I don't know,,Maybe,Yes
1,,,,,,,,,,"No, I don't know any",Unsure,,No,,0,Not applicable to me,Not applicable to me,31,Male,Finland,Sometimes,,,,,,0.0,"Yes, I think it would",No
0,100-500,1.0,Yes,I don't know,Very difficult,Yes,No,No,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",1,Not applicable to me,Often,34,Male,United States of America,Always,,Yes,No,I don't know,I don't know,,"Yes, I think it would",Yes
0,More than 1000,0.0,No,Yes,Very easy,No,No,Yes,Yes,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)|Eating Disorder (Anorexia, Bulimia, etc)",1,Rarely,Sometimes,33,Male,United Kingdom,Sometimes,1.0,,No,Yes,No,,Maybe,Yes
0,1-5,1.0,No,No,Somewhat difficult,Maybe,Maybe,No,No,,,,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)",0,Sometimes,Sometimes,22,Male,United Kingdom,Never,,No,No,No,I don't know,,"Yes, I think it would",I don't know
0,6-25,1.0,Not eligible for coverage,No,Somewhat easy,No,No,Maybe,Maybe,,,,No,,0,Not applicable to me,Not applicable to me,25,Female,United Kingdom,Sometimes,,,No,I don't know,I don't know,,Maybe,I don't know
0,More than 1000,0.0,I don't know,No,Very easy,No,No,Maybe,Maybe,,,,No,,0,Not applicable to me,Not applicable to me,34,Male,United Kingdom,Never,1.0,No,No,I don't know,I don't know,,Maybe,No
0,6-25,1.0,Not eligible for coverage,No,Neither easy nor difficult,Yes,Maybe,Maybe,No,,,,Maybe,,0,Not applicable to me,Not applicable to me,30,Male,United Kingdom,Sometimes,,,No,I don't know,No,,"Yes, I think it would",Yes
0,26-100,1.0,No,No,Somewhat difficult,Maybe,Maybe,Maybe,Maybe,,,,Maybe,,1,Sometimes,Sometimes,37,Male,United Kingdom,Never,,No,No,I don't know,I don't know,,Maybe,I don't know
0,6-25,1.0,No,No,Somewhat difficult,Yes,Maybe,No,No,,,,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",0,Not applicable to me,Sometimes,26,Male,Chile,Never,,No,No,No,No,,"Yes, I think it would",No
0,More than 1000,0.0,Yes,Yes,I don't know,No,No,Maybe,Yes,,,,Maybe,,1,Rarely,Sometimes,29,Female,United States of America,Never,1.0,Yes,Yes,I don't know,Yes,,"Yes, I think it would",No
0,6-25,1.0,No,I don't know,Very difficult,Yes,No,Maybe,No,,,,No,,1,Sometimes,Often,29,Male,Chile,Sometimes,,No,I don't know,No,No,,Maybe,I don't know
0,26-100,0.0,No,No,Somewhat difficult,Maybe,No,Maybe,No,,,,Yes,"Mood Disorder (Depression, Bipolar Disorder, etc)",1,Sometimes,Often,27,Male,United Kingdom,Never,1.0,,No,I don't know,I don't know,,Maybe,Yes
0,6-25,0.0,No,No,Neither easy nor difficult,Yes,No,No,Yes,,,,No,,1,Sometimes,Rarely,27,Female,Chile,Sometimes,1.0,No,No,I don't know,I don't know,,"Yes, it has",Yes
0,More than 1000,0.0,I don't know,Yes,Somewhat easy,No,No,Maybe,Yes,,,,No,,0,Not applicable to me,Not applicable to me,23,Male,United States of America,Sometimes,1.0,No,Yes,Yes,Yes,,"Yes, I think it would",No
0,More than 1000,1.0,I don't know,Yes,Very easy,No,No,No,Yes,,,,No,,0,Not applicable to me,Not applicable to me,24,Female,United States of America,Sometimes,,Yes,No,Yes,I don't know,,"No, I don't think it would",No
1,,,,,,,,,,"Yes, I know several",Yes,26-50%,Yes,"Anxiety Disorder (Generalized, Social, Phobia, etc)|Mood Disorder (Depression, Bipolar Disorder, etc)",0,Sometimes,Sometimes,22,Male,Guatemala,Sometimes,,,,,,0.0,"No, I don't think it would",I don't know
